DateAndTime	Millitm	TagIndex	Val	Status	Marker
2020-03-16 18:19:49.000	39	9	4.51213645935059	 	 
2020-03-16 18:19:49.000	39	8	13892.77734375	 	 
2020-03-16 18:19:49.000	39	7	737.022705078125	 	 
2020-03-16 18:19:49.000	39	6	90.4646606445313	 	 
2020-03-16 18:19:49.000	39	5	0.1287841796875	 	 
2020-03-16 18:19:49.000	39	4	731.320190429688	 	 
2020-03-16 18:19:49.000	39	3	731.538940429688	 	 
2020-03-16 18:19:49.000	39	2	0.6136474609375	 	 
2020-03-16 18:19:49.000	39	1	92.0711822509766	 	 
2020-03-16 18:19:49.000	39	0	89.1246948242188	 	 
2020-03-16 18:18:49.000	18	9	4.47821760177612	 	 
2020-03-16 18:18:49.000	18	8	13996.216796875	 	 
2020-03-16 18:18:49.000	18	7	736.687255859375	 	 
2020-03-16 18:18:49.000	18	6	90.9954071044922	 	 
2020-03-16 18:18:49.000	18	5	0.1287841796875	 	 
2020-03-16 18:18:49.000	18	4	731.261840820313	 	 
2020-03-16 18:18:49.000	18	3	731.232666015625	 	 
2020-03-16 18:18:49.000	18	2	0.6136474609375	 	 
2020-03-16 18:18:49.000	18	1	91.5237731933594	 	 
2020-03-16 18:18:49.000	18	0	90.8883056640625	 	 
2020-03-16 18:17:49.000	2	9	4.5130786895752	 	 
2020-03-16 18:17:49.000	2	8	14143.83203125	 	 
2020-03-16 18:17:49.000	2	7	736.6435546875	 	 
2020-03-16 18:17:49.000	2	6	92.9232330322266	 	 
2020-03-16 18:17:49.000	2	5	0.1287841796875	 	 
2020-03-16 18:17:49.000	2	4	731.641052246094	 	 
2020-03-16 18:17:49.000	2	3	731.670227050781	 	 
2020-03-16 18:17:49.000	2	2	0.6136474609375	 	 
2020-03-16 18:17:49.000	2	1	91.7593994140625	 	 
2020-03-16 18:17:49.000	2	0	92.2211151123047	 	 
2020-03-16 18:16:49.000	36	9	4.50648355484009	 	 
2020-03-16 18:16:49.000	36	8	13858.173828125	 	 
2020-03-16 18:16:49.000	36	7	736.978942871094	 	 
2020-03-16 18:16:49.000	36	6	94.3774261474609	 	 
2020-03-16 18:16:49.000	36	5	0.1287841796875	 	 
2020-03-16 18:16:49.000	36	4	731.232666015625	 	 
2020-03-16 18:16:49.000	36	3	731.582702636719	 	 
2020-03-16 18:16:49.000	36	2	0.6136474609375	 	 
2020-03-16 18:16:49.000	36	1	92.7375869750977	 	 
2020-03-16 18:16:49.000	36	0	90.4979705810547	 	 
2020-03-16 18:15:49.000	12	9	4.52532768249512	 	 
2020-03-16 18:15:49.000	12	8	14151.9296875	 	 
2020-03-16 18:15:49.000	12	7	737.008117675781	 	 
2020-03-16 18:15:49.000	12	6	93.2469177246094	 	 
2020-03-16 18:15:49.000	12	5	0.1287841796875	 	 
2020-03-16 18:15:49.000	12	4	731.17431640625	 	 
2020-03-16 18:15:49.000	12	3	731.568115234375	 	 
2020-03-16 18:15:49.000	12	2	0.6136474609375	 	 
2020-03-16 18:15:49.000	12	1	91.9831161499023	 	 
2020-03-16 18:15:49.000	12	0	90.8240356445313	 	 
2020-03-16 18:14:49.000	35	9	4.54888248443604	 	 
2020-03-16 18:14:49.000	35	8	14095.6083984375	 	 
2020-03-16 18:14:49.000	35	7	736.52685546875	 	 
2020-03-16 18:14:49.000	35	6	91.8926773071289	 	 
2020-03-16 18:14:49.000	35	5	0.1287841796875	 	 
2020-03-16 18:14:49.000	35	4	731.232666015625	 	 
2020-03-16 18:14:49.000	35	3	730.8388671875	 	 
2020-03-16 18:14:49.000	35	2	0.6136474609375	 	 
2020-03-16 18:14:49.000	35	1	91.9069519042969	 	 
2020-03-16 18:14:49.000	35	0	91.7308349609375	 	 
2020-03-16 18:13:49.000	12	9	4.50459909439087	 	 
2020-03-16 18:13:49.000	12	8	13844.5537109375	 	 
2020-03-16 18:13:49.000	12	7	736.96435546875	 	 
2020-03-16 18:13:49.000	12	6	92.5186233520508	 	 
2020-03-16 18:13:49.000	12	5	0.1287841796875	 	 
2020-03-16 18:13:49.000	12	4	731.276428222656	 	 
2020-03-16 18:13:49.000	12	3	731.203491210938	 	 
2020-03-16 18:13:49.000	12	2	0.6136474609375	 	 
2020-03-16 18:13:49.000	12	1	91.271484375	 	 
2020-03-16 18:13:49.000	12	0	90.845458984375	 	 
2020-03-16 18:12:49.000	36	9	4.46377038955688	 	 
2020-03-16 18:12:49.000	36	8	14051.06640625	 	 
2020-03-16 18:12:49.000	36	7	736.497680664063	 	 
2020-03-16 18:12:49.000	36	6	91.25244140625	 	 
2020-03-16 18:12:49.000	36	5	0.1287841796875	 	 
2020-03-16 18:12:49.000	36	4	731.276428222656	 	 
2020-03-16 18:12:49.000	36	3	731.553527832031	 	 
2020-03-16 18:12:49.000	36	2	0.6136474609375	 	 
2020-03-16 18:12:49.000	36	1	91.9640808105469	 	 
2020-03-16 18:12:49.000	36	0	92.1378173828125	 	 
2020-03-16 18:11:49.000	8	9	4.50397109985352	 	 
2020-03-16 18:11:49.000	8	8	14190.58203125	 	 
2020-03-16 18:11:49.000	8	7	737.008117675781	 	 
2020-03-16 18:11:49.000	8	6	93.4373168945313	 	 
2020-03-16 18:11:49.000	8	5	0.1287841796875	 	 
2020-03-16 18:11:49.000	8	4	731.291015625	 	 
2020-03-16 18:11:49.000	8	3	731.203491210938	 	 
2020-03-16 18:11:49.000	8	2	0.6136474609375	 	 
2020-03-16 18:11:49.000	8	1	90.864501953125	 	 
2020-03-16 18:11:49.000	8	0	90.4075317382813	 	 
2020-03-16 18:10:49.000	41	9	4.55296516418457	 	 
2020-03-16 18:10:49.000	41	8	13915.96875	 	 
2020-03-16 18:10:49.000	41	7	736.701843261719	 	 
2020-03-16 18:10:49.000	41	6	93.439697265625	 	 
2020-03-16 18:10:49.000	41	5	0.1287841796875	 	 
2020-03-16 18:10:49.000	41	4	731.320190429688	 	 
2020-03-16 18:10:49.000	41	3	731.203491210938	 	 
2020-03-16 18:10:49.000	41	2	0.6136474609375	 	 
2020-03-16 18:10:49.000	41	1	92.4853057861328	 	 
2020-03-16 18:10:49.000	41	0	93.0588912963867	 	 
2020-03-16 18:09:49.000	18	9	4.46251392364502	 	 
2020-03-16 18:09:49.000	18	8	14028.9794921875	 	 
2020-03-16 18:09:49.000	18	7	737.489379882813	 	 
2020-03-16 18:09:49.000	18	6	90.812141418457	 	 
2020-03-16 18:09:49.000	18	5	0.1287841796875	 	 
2020-03-16 18:09:49.000	18	4	731.203491210938	 	 
2020-03-16 18:09:49.000	18	3	730.853515625	 	 
2020-03-16 18:09:49.000	18	2	0.6136474609375	 	 
2020-03-16 18:09:49.000	18	1	91.9950180053711	 	 
2020-03-16 18:09:49.000	18	0	92.5424194335938	 	 
2020-03-16 18:08:49.000	1	9	4.53851795196533	 	 
2020-03-16 18:08:49.000	1	8	13927.3798828125	 	 
2020-03-16 18:08:49.000	1	7	736.176818847656	 	 
2020-03-16 18:08:49.000	1	6	92.7375869750977	 	 
2020-03-16 18:08:49.000	1	5	0.1287841796875	 	 
2020-03-16 18:08:49.000	1	4	731.218139648438	 	 
2020-03-16 18:08:49.000	1	3	731.611877441406	 	 
